code|barcode_df|description_df|ncm_df|cest_df|cfop_df|icms_cst_df|icms_aliquota_df|icms_aliquota_reduzida_df|protege_df|cbenef_df|piscofins_cst_df|pis_aliquota_df|cofins_aliquota_df|naturezareceita_df|sequencial_df|estado_origem_df|estado_destino_df|sequencial_items_df|barcode_items_df|description_items_df|ncm_items_df|cest_items_df|cfop_items_df|icms_cst_items_df|icms_aliquota_items_df|icms_aliquota_reduzida_items_df|protege_items_df|cbenef_items_df|piscofins_cst_items_df|pis_aliquota_items_df|cofins_aliquota_items_df|naturezareceita_id|status_item|estado_origem_items_df|estado_destino_items_df|sync_at|await_sync_at|sync_validate_at|naturezareceita_items_df|divergent_columns_df
509999|7909690531647|SAND HAV. BRASIL LIMÃO 37/38|64022000||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7909690531647|SAND HAV. BRASIL LIMÃO 37/38|64022000||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
510000|7909989437773|SAND HAV PRINCESA FROZEN 27/28|64022000||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7909989437773|SAND HAV PRINCESA FROZEN 27/28|64022000||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
510001|7909690531654|SAND HAV BRASIL LIMÃO 39/40|64022000||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7909690531654|SAND HAV BRASIL LIMÃO 39/40|64022000||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
510002|7909989636305|SAND HAV MASC. STYLE CAFE 37/38|64022000||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7909989636305|SAND HAV MASC. STYLE CAFE 37/38|64022000||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
510003|7909989437780|SAND HAV PRINCESA FROZEN 29/30|64022000||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7909989437780|SAND HAV PRINCESA FROZEN 29/30|64022000||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
510004|7909989636312|SAND HAV MASC.TOP STYLE CAFE 39/40|64022000||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7909989636312|SAND HAV MASC.TOP STYLE CAFE 39/40|64022000||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
510005|7909989636336|SAND HAV MASC. TOP STYLE CAFE 43/44|64022000||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7909989636336|SAND HAV MASC. TOP STYLE CAFE 43/44|64022000||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
510006|7909989489369|SAND HAV FEM ORGANIC 35/36|64022000||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7909989489369|SAND HAV FEM ORGANIC 35/36|64022000||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
510007|7909989489383|SAND HAV FEM. ORGANIC 39/40|64022000||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7909989489383|SAND HAV FEM. ORGANIC 39/40|64022000||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
510008|7909989489376|SAND HAV FEM. ORGANIC 37/38|64022000||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7909989489376|SAND HAV FEM. ORGANIC 37/38|64022000||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
510009|7890732039866|SAND HAV FEM. ANIMAL 35/36|64022000||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7890732039866|SAND HAV FEM. ANIMAL 35/36|64022000||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
510010|7909989160503|SAND HAV FEM. ANIMAL 39/40|64022000||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7909989160503|SAND HAV FEM. ANIMAL 39/40|64022000||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
510011|7890732039873|SAN HAV FEM. ANIMAL 37/38|64022000||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7890732039873|SAN HAV FEM. ANIMAL 37/38|64022000||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
510012|7909989325087|SAND HAV FEM. SLIM GLOSS 37/38|64022000||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7909989325087|SAND HAV FEM. SLIM GLOSS 37/38|64022000||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
510013|7909989325070|SAND HAV DEM. GLOSS 35/36|64022000||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7909989325070|SAND HAV DEM. GLOSS 35/36|64022000||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
510014|7909989325117|SAND HAV FEM. GLOSS 39/40|64022000||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7909989325117|SAND HAV FEM. GLOSS 39/40|64022000||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
510015||SAND HAV MASC. ALOHA 39/40|64022000||5102|0|19|19|0||01|0.0|0.0|0|0|||0||SAND HAV MASC. ALOHA 39/40|64022000||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
510016|7890557699221|SAND HAV BRASIL AZUL NAVAL 33/34|64022000||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7890557699221|SAND HAV BRASIL AZUL NAVAL 33/34|64022000||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
510017|7909989703724|SAND HAV MAS. AZUL ALOHA 39/40|64022000||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7909989703724|SAND HAV MAS. AZUL ALOHA 39/40|64022000||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
510018|7909843821939|SAND HAV FEM. ELEGANCE DOURADA 37/38|64022000||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7909843821939|SAND HAV FEM. ELEGANCE DOURADA 37/38|64022000||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
510019|7909843821922|SAND HAV FEM. ELEGANCE DOURADA 35/36|64022000||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7909843821922|SAND HAV FEM. ELEGANCE DOURADA 35/36|64022000||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
510020|7909843238331|SAND HAV MASC. ESSENTIAL AREIA 35/36|64022000||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7909843238331|SAND HAV MASC. ESSENTIAL AREIA 35/36|64022000||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
510021|7909989437766|SAND HAV SLIM PRINCESA FROZEN 25/26|64022000||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7909989437766|SAND HAV SLIM PRINCESA FROZEN 25/26|64022000||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
510022|7909989437797|SAND HAV SLIM PRINCESA FROZEN 31/32|64022000||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7909989437797|SAND HAV SLIM PRINCESA FROZEN 31/32|64022000||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
510023|7500435244619|AMACIANTE DOWNY CONCENTRADO 500ML|64022000||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7500435244619|AMACIANTE DOWNY CONCENTRADO 500ML|64022000||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
510024|7899706171748|VICHY GEL LIMPEZA PROFUNDA FACIAL NORMADERM 1X300G|64022000||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7899706171748|VICHY GEL LIMPEZA PROFUNDA FACIAL NORMADERM 1X300G|64022000||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
510025|7908038600717|MASCARA FOREVER LISS BOTOX ORGANICO 1X250GR|33059000||5102|0|21|21|0||04|0.0|0.0|0|0|||0|7908038600717|MASCARA FOREVER LISS BOTOX ORGANICO 1X250GR|33059000||5102|0|21|21|0||04|0.0|0.0|10.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||002|naturezareceita
510026|7897158722266|TONICO GOTA DOURADA FORTALECIMENTO EXTRAORDINARIO 100ML|33059000||5102|0|21|21|0||04|0.0|0.0|0|0|||0|7897158722266|TONICO GOTA DOURADA FORTALECIMENTO EXTRAORDINARIO 100ML|33059000||5102|0|21|21|0||04|0.0|0.0|10.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||002|naturezareceita
510027|7891055525005|CONDOR ESCOVA P/SAPATO|96039000||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7891055525005|CONDOR ESCOVA P/SAPATO|96039000||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
510028|7891055337301|CONDOR BL PLUS ESC DENTE MACIA 12X1|96039000||5102|20|7|7|0||04|0.0|0.0|0|0|||0|7891055337301|CONDOR BL PLUS ESC DENTE MACIA 12X1|96039000||5102|20|19|7|0|GO821019|04|0.0|0.0|10.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||002|icms_aliquota, cbenef, naturezareceita
510029|7891055380123|CONDOR PLUS ESCOVA DE DENTE DURA|96039000||5102|20|7|7|0||04|0.0|0.0|0|0|||0|7891055380123|CONDOR PLUS ESCOVA DE DENTE DURA|96039000||5102|20|19|7|0|GO821019|04|0.0|0.0|10.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||002|icms_aliquota, cbenef, naturezareceita
510030|7891055324059|CONDOR TRIP INFANTIL ESCOVA DE DENTE MACIA 24X1|96039000||5102|20|7|7|0||04|0.0|0.0|0|0|||0|7891055324059|CONDOR TRIP INFANTIL ESCOVA DE DENTE MACIA 24X1|96039000||5102|20|19|7|0|GO821019|04|0.0|0.0|10.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||002|icms_aliquota, cbenef, naturezareceita
510031|7896629680487|QUEIJO MINAS PADRAO ZEROLAC|04069030||5102|20|7|7|0||06|0.0|0.0|0|0|||0|7896629680487|QUEIJO MINAS PADRAO ZEROLAC|04069030||5102|20|12|7|0|GO821019|06|0.0|0.0|7.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||111|icms_aliquota, cbenef, naturezareceita
510032|7898929590527|ERVILHA DEZ LT 170G|20054000||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7898929590527|ERVILHA DEZ LT 170G|20054000||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
500038|78909670|CIG ROTHMANS RED 20UN|24022000|0400100|5405|60|0|0|0||05|0.0|0.0|0|0|||0|78909670|CIG ROTHMANS RED 20UN|24022000|0400100|5405|60|0|0|0||05|0.0|0.0|12.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||101|naturezareceita
500040|7894900014228|COCA COLA ORIG RP 2L|22021000|0301002|5405|60|0|0|0||06|0.0|0.0|0|0|||0|7894900014228|COCA COLA ORIG RP 2L|22021000|0301002|5405|60|0|0|0||06|0.0|0.0|30.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||918|naturezareceita
500041|7891991294942|BRAHMA DUPLO MALTE LT SLEEK 350ML|22030000|0302103|5405|60|0|0|0||06|0.0|0.0|0|0|||0|7891991294942|BRAHMA DUPLO MALTE LT SLEEK 350ML|22030000|0302103|5405|60|0|0|0||06|0.0|0.0|30.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||918|naturezareceita
500045||BANANA MACA|08039000||5102|40|0|0|0||06|0.0|0.0|0|0|||0||BANANA MACA|08039000||5102|40|0|0|0|GO811010|06|0.0|0.0|14.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||116|cbenef, naturezareceita
500046|7898165420039|ACQUA LIA C/GAS 500ML|22011000|0300500|5405|60|0|0|0||06|0.0|0.0|0|0|||0|7898165420039|ACQUA LIA C/GAS 500ML|22011000|0300500|5405|60|0|0|0||06|0.0|0.0|29.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||914|naturezareceita
500048|7897395000578|CERV ITAIPAVA PM 100% MALTE LT SLEEK 350ML|22030000|0302103|5405|60|0|0|0||06|0.0|0.0|0|0|||0|7897395000578|CERV ITAIPAVA PM 100% MALTE LT SLEEK 350ML|22030000|0302103|5405|60|0|0|0||06|0.0|0.0|30.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||918|naturezareceita
500049|7896434920549|PA LEITE UHT INTEGRAL 1000ML|04012010|1701600|5102|0|12|12|0||06|0.0|0.0|0|0|||0|7896434920549|PA LEITE UHT INTEGRAL 1000ML|04012010|1701600|5102|0|12|12|0||06|0.0|0.0|6.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||110|naturezareceita
500050|7894900027020|COCA COLA ORIG PT 2,5L|22021000|0301001|5405|60|0|0|0||06|0.0|0.0|0|0|||0|7894900027020|COCA COLA ORIG PT 2,5L|22021000|0301001|5405|60|0|0|0||06|0.0|0.0|30.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||918|naturezareceita
500053|7891079000229|MAC NISSIN LAM GALINHA CAIPIRA 85G|19023000|1704701|5102|20|7|7|0||06|0.0|0.0|0|0|||0|7891079000229|MAC NISSIN LAM GALINHA CAIPIRA 85G|19023000|1704701|5102|20|12|7|0|GO821019|06|0.0|0.0|16.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||119|icms_aliquota, cbenef, naturezareceita
500054|7898243580198|LEITE CAIPIRA PAST 1L|20089900|1709500|5102|0|12|12|0||06|0.0|0.0|0|0|||0|7898243580198|LEITE CAIPIRA PAST 1L|20089900|1709500|5102|0|12|12|0||06|0.0|0.0|6.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||110|naturezareceita
500056|7894900593709|KAPO UVA 200 ML|22021000|1711100|5102|0|19|19|0||06|0.0|0.0|0|0|||0|7894900593709|KAPO UVA 200 ML|22021000|1711100|5102|0|19|19|0||06|0.0|0.0|30.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||918|naturezareceita
500058|7896131507715|PAO DE BATATA 250G/ ROSCA BABY 250G|19059090|1703101|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7896131507715|PAO DE BATATA 250G/ ROSCA BABY 250G|19059090|1703101|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
500060|7898080640222|CREME DE LEITE ITALAC 200G|04015021|1701902|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7898080640222|CREME DE LEITE ITALAC 200G|04015021|1701902|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
500062|7896045523412|HEINEKEN LAGER LT 350ML|22030000|0302103|5405|60|0|0|0||06|0.0|0.0|0|0|||0|7896045523412|HEINEKEN LAGER LT 350ML|22030000|0302103|5405|60|0|0|0||06|0.0|0.0|30.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||918|naturezareceita
500066|7896131501614|PAO SOVADO BABY 400G/ ROSCA BABY 400G|19059090|1706200|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7896131501614|PAO SOVADO BABY 400G/ ROSCA BABY 400G|19059090|1706200|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
500070|7897395060107|CERVEJA CRYSTAL PILSEN LATA 350ML|22030000|0302103|5405|60|0|0|0||06|0.0|0.0|0|0|||0|7897395060107|CERVEJA CRYSTAL PILSEN LATA 350ML|22030000|0302103|5405|60|0|0|0||06|0.0|0.0|30.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||918|naturezareceita
500071|7894900027006|COCA COLA ORIG PT 1.5L|22021000|0301001|5405|60|0|0|0||06|0.0|0.0|0|0|||0|7894900027006|COCA COLA ORIG PT 1.5L|22021000|0301001|5405|60|0|0|0||06|0.0|0.0|30.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||918|naturezareceita
500072|78912366|BOMBOM BATON CHOCOLATE BRANCO|17049010|1700100|5102|0|19|19|0||01|0.0|0.0|0|0|||0|78912366|BOMBOM BATON CHOCOLATE BRANCO|17049010|1700100|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
500079|78939301|BOMBOM SONHO DE VALSA 20G|19053200|1705800|5102|0|19|19|0||01|0.0|0.0|0|0|||0|78939301|BOMBOM SONHO DE VALSA 20G|19053200|1705800|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
500080||OVOS GDE VERMELHO/ BRANCO UN|04072100||5102|40|0|0|0||06|0.0|0.0|0|0|||0||OVOS GDE VERMELHO/ BRANCO UN|04072100||5102|40|0|0|0|GO811010|06|0.0|0.0|15.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||117|cbenef, naturezareceita
500081|7896773900417|LEITE UHT INTEGRAL COMPL 1L|04012010|1701600|5102|0|12|12|0||06|0.0|0.0|0|0|||0|7896773900417|LEITE UHT INTEGRAL COMPL 1L|04012010|1701600|5102|0|12|12|0||06|0.0|0.0|6.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||110|naturezareceita
500082|7894900010015|COCA COLA MP LT 350ML|22021000|0301002|5405|60|0|0|0||06|0.0|0.0|0|0|||0|7894900010015|COCA COLA MP LT 350ML|22021000|0301002|5405|60|0|0|0||06|0.0|0.0|30.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||918|naturezareceita
500084|7894900027044|COCA COLA ORIG PET 1L|22021000|0301001|5405|60|0|0|0||06|0.0|0.0|0|0|||0|7894900027044|COCA COLA ORIG PET 1L|22021000|0301001|5405|60|0|0|0||06|0.0|0.0|30.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||918|naturezareceita
500086|7891991010023|ANTARCTICA SUBZERO LATA 350ML|22030000|0302103|5405|60|0|0|0||06|0.0|0.0|0|0|||0|7891991010023|ANTARCTICA SUBZERO LATA 350ML|22030000|0302103|5405|60|0|0|0||06|0.0|0.0|30.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||918|naturezareceita
500087|7894900583700|KAPO MORANGO 200ML|22021000|1711100|5102|0|19|19|0||06|0.0|0.0|0|0|||0|7894900583700|KAPO MORANGO 200ML|22021000|1711100|5102|0|19|19|0||06|0.0|0.0|30.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||918|naturezareceita
500088|78942806|CIG ROTHMANS LONGO INTERNATIONAL 20UN|24022000|0400100|5405|60|0|0|0||05|0.0|0.0|0|0|||0|78942806|CIG ROTHMANS LONGO INTERNATIONAL 20UN|24022000|0400100|5405|60|0|0|0||05|0.0|0.0|12.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||101|naturezareceita
500090||DOCE DE LEITE EM PO Q DELICIA|04022110|1701200|5102|0|19|19|0||01|0.0|0.0|0|0|||0||DOCE DE LEITE EM PO Q DELICIA|04022110|1701200|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
500091|7891149840915|BOHEMIA LT SLEEK 350ML|22030000|0302103|5405|60|0|0|0||06|0.0|0.0|0|0|||0|7891149840915|BOHEMIA LT SLEEK 350ML|22030000|0302103|5405|60|0|0|0||06|0.0|0.0|30.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||918|naturezareceita
500092|7891149104932|BRAHMA CHOPP ZERO LATA 350ML|22029100|0302203|5405|60|0|0|0||06|0.0|0.0|0|0|||0|7891149104932|BRAHMA CHOPP ZERO LATA 350ML|22029100|0302203|5405|60|0|0|0||06|0.0|0.0|30.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||918|naturezareceita
500093|7891991015493|ORIGINAL LATA 350ML|22030000|0302103|5405|60|0|0|0||06|0.0|0.0|0|0|||0|7891991015493|ORIGINAL LATA 350ML|22030000|0302103|5405|60|0|0|0||06|0.0|0.0|30.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||918|naturezareceita
500098|78939318|BOMBOM OURO BRANCO 20G|19053200|1705800|5102|0|19|19|0||01|0.0|0.0|0|0|||0|78939318|BOMBOM OURO BRANCO 20G|19053200|1705800|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
500099|78923782|CIG LUCKY STRIKE ORIG MACO 20UN|24022000|0400100|5405|60|0|0|0||05|0.0|0.0|0|0|||0|78923782|CIG LUCKY STRIKE ORIG MACO 20UN|24022000|0400100|5405|60|0|0|0||05|0.0|0.0|12.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||101|naturezareceita
500100|7898040082864|QUEIJO MUSSARELA BARRA|04061010|1702401|5102|0|12|12|0||06|0.0|0.0|0|0|||0|7898040082864|QUEIJO MUSSARELA BARRA|04061010|1702401|5102|0|12|12|0||06|0.0|0.0|7.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||111|naturezareceita
500103|7897395040741|CERV ITAIPAVA PILSEN 300ML|22030000|0302100|5405|60|0|0|0||06|0.0|0.0|0|0|||0|7897395040741|CERV ITAIPAVA PILSEN 300ML|22030000|0302100|5405|60|0|0|0||06|0.0|0.0|30.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||918|naturezareceita
500105|7891079001028|MAC NISSIN SUAVE T MONICA TOMATE 85G|19023000|1704701|5102|20|7|7|0||06|0.0|0.0|0|0|||0|7891079001028|MAC NISSIN SUAVE T MONICA TOMATE 85G|19023000|1704701|5102|20|12|7|0|GO821019|06|0.0|0.0|16.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||119|icms_aliquota, cbenef, naturezareceita
500112||BANANA TERRA|08039000||5102|40|0|0|0||06|0.0|0.0|0|0|||0||BANANA TERRA|08039000||5102|40|0|0|0|GO811010|06|0.0|0.0|14.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||116|cbenef, naturezareceita
500113|7896102500608|MILHO VERDE QUERO LATA 170G|20058000|1709200|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7896102500608|MILHO VERDE QUERO LATA 170G|20058000|1709200|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
500115|78920552|CIG ROTHMANS LONGO 20UN|24022000|0400100|5405|60|0|0|0||05|0.0|0.0|0|0|||0|78920552|CIG ROTHMANS LONGO 20UN|24022000|0400100|5405|60|0|0|0||05|0.0|0.0|12.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||101|naturezareceita
500117|7891991297424|SPATEN N LT SLEEK 350ML|22030000|0302103|5405|60|0|0|0||06|0.0|0.0|0|0|||0|7891991297424|SPATEN N LT SLEEK 350ML|22030000|0302103|5405|60|0|0|0||06|0.0|0.0|30.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||918|naturezareceita
500118|7891515755621|LINGUICA SUINA SEARA CG|16010000|1707700|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7891515755621|LINGUICA SUINA SEARA CG|16010000|1707700|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
500119|7894900701517|COCA COLA SEM ACUCAR 2L|22021000|0301001|5405|60|0|0|0||06|0.0|0.0|0|0|||0|7894900701517|COCA COLA SEM ACUCAR 2L|22021000|0301001|5405|60|0|0|0||06|0.0|0.0|30.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||918|naturezareceita
