code|await_sync_at|barcode|cbenef|cest|cfop|cofins_aliquota|description|divergent_columns|estado_destino|estado_origem|icms_aliquota|icms_aliquota_reduzida|icms_cst|naturezareceita|naturezareceita_id|ncm|pis_aliquota|piscofins_cst|protege|sequencial|status_item|sync_at|sync_validate_at
500461|2024-10-28 18:04:58.498525+00:00|7898550725251||1708400|5102|0.0|MIUDOS DE PORCO P/RABO/ORELHA KG|naturezareceita|||12|12|0|0|18.0|02064900|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
500462|2024-10-28 18:04:58.498525+00:00|7892840808051||0301500|5405|0.0|GATORADE UVA 500 ML|naturezareceita|||0|0|60|0|30.0|22029900|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
500463|2024-10-28 18:04:58.498525+00:00|7896185602374||1704411|5102|0.0|FAR.TIA NENA PP 1KG|icms_aliquota, cbenef, naturezareceita|||7|7|20|0|8.0|11010010|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
500464|2024-10-28 18:04:58.498525+00:00|7891164005177||1707907|5102|0.0|APRESUNTADO OLHOS D`AGUA|pis_aliquota, cofins_aliquota|||19|19|0|0||16024900|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
500466|2024-10-28 18:04:58.498525+00:00|7898601690071|||5102|0.0|ALHO ESMERALDA 150G|naturezareceita|||19|19|0|0|14.0|07032090|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
500467|2024-10-28 18:04:58.498525+00:00|7891079011775||1704701|5102|0.0|MAC NISSIN LAM PICANHA 85G LAPI|icms_aliquota, cbenef, naturezareceita|||7|7|20|0|16.0|19023000|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
500468|2024-10-28 18:04:58.498525+00:00|7897664171749||2003400|5102|0.0|SABONETE ALBANY HOMEN LARANJA 85GR|icms_aliquota, cbenef, naturezareceita|||7|7|20|0|25.0|34011190|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
500469|2024-10-28 18:04:58.498525+00:00|7897184001052||0301002|5405|0.0|AGUA TONICA MINEIRO 269ML LATA|naturezareceita|||0|0|60|0|30.0|22021000|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
500471|2024-10-28 18:04:58.498525+00:00|78900516||0400100|5405|0.0|CIG ROTHMANS BLUE BOX 20UN|naturezareceita|||0|0|60|0|12.0|24022000|0.0|5|0|0|2|2024-10-28 19:20:05.131248+00:00|
500472|2024-10-28 18:04:58.498525+00:00|7896808300113||1709600|5102|0.0|CAFE TIKERO MOIDO 250G|icms_aliquota, cbenef, naturezareceita|||7|7|20|0|20.0|09012100|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
500473|2024-10-28 18:04:58.498525+00:00|7892840812423||0301001|5405|0.0|H2OH LIMAO C/GAS PET 500ML|naturezareceita|||0|0|60|0|30.0|22021000|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
500475|2024-10-28 18:04:58.498525+00:00|7896077039165||1703102|5102|0.0|BISCOITO POLVILHO AZEDO 200G|pis_aliquota, cofins_aliquota|||19|19|0|0||19059090|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
500476|2024-10-28 18:04:58.498525+00:00|7896581800794|||5102|0.0|ALCOOL SOL 70% 500ML|naturezareceita|||19|19|0|0|9.0|38089419|0.0|4|0|0|2|2024-10-28 19:20:05.131248+00:00|
500477|2024-10-28 18:04:58.498525+00:00|7891149108282||0301001|5405|0.0|SUKITA PET 200ML|naturezareceita|||0|0|60|0|30.0|22021000|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
500479|2024-10-28 18:04:58.498525+00:00|7896902209114||2001200|5102|0.0|ACETONA FARMAX 100ML|naturezareceita|||21|21|0|0|10.0|33043000|0.0|4|0|0|2|2024-10-28 19:20:05.131248+00:00|
500480|2024-10-28 18:04:58.498525+00:00|78944343||0400100|5405|0.0|CIG LUCKY STRIKE DOUBLE ICE KS NR CL 20UND|naturezareceita|||0|0|60|0|12.0|24022000|0.0|5|0|0|2|2024-10-28 19:20:05.131248+00:00|
500482|2024-10-28 18:04:58.498525+00:00|7898080640628||1701600|5102|0.0|LEITE UHT SEMI DESNATADO C/TAMPA 1L ITALAC|naturezareceita|||12|12|0|0|6.0|04011010|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
500483|2024-10-28 18:04:58.498525+00:00|7896102509410||1704100|5102|0.0|MOLHO PRONTO QUERO 340GR SACHE TRAD|pis_aliquota, cofins_aliquota|||19|19|0|0||21032010|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
500485|2024-10-28 18:04:58.498525+00:00|7898341430036||1711200|5102|0.0|DV+PESSEGO 1L|pis_aliquota, cofins_aliquota|||19|19|0|0||22029900|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
500486|2024-10-28 18:04:58.498525+00:00|7892840818876||1700600|5102|0.0|ACHOC TODDY ORIG SACHE 620G|pis_aliquota, cofins_aliquota|||19|19|0|0||18069000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
500487|2024-10-28 18:04:58.498525+00:00|7896808300359||1709602|5102|0.0|CAFE BIBO TORRADO EM GRAO 500GR|icms_aliquota, cbenef, naturezareceita|||7|7|20|0|20.0|09012100|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
500488|2024-10-28 18:04:58.498525+00:00|7893000004832||1707800|5102|0.0|MORTADELA DEFUMADA SADIA|pis_aliquota, cofins_aliquota|||19|19|0|0||16010000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
500491|2024-10-28 18:04:58.498525+00:00|7891962036090||1705300|5102|0.0|BISCOITO VISCONTI RECHEADO MORANGO 125G|pis_aliquota, cofins_aliquota|||19|19|0|0||19053100|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
500492|2024-10-28 18:04:58.498525+00:00|7891991006088||0302103|5405|0.0|BOHEMIA NOVA EMBALAGEM LATA 350ML|naturezareceita|||0|0|60|0|30.0|22030000|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
500493|2024-10-28 18:04:58.498525+00:00|7898215151814||1711500|5102|0.0|BL PIRAKIDS CHOCOLATE 1L|naturezareceita|||19|19|0|0|6.0|22029900|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
500494|2024-10-28 18:04:58.498525+00:00|78600027|||5102|0.0|PASTILHA TIC TAC LARANJA 16GR|pis_aliquota, cofins_aliquota|||19|19|0|0||17049020|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
500495|2024-10-28 18:04:58.498525+00:00|7898268440903|||5102|0.0|FEIJAO PRETO FILETTO 1KG|icms_aliquota, cbenef, naturezareceita|||7|7|20|0|4.0|07133319|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
500496|2024-10-28 18:04:58.498525+00:00|7896077039189||1705602|5102|0.0|BOLACHA DE NATA SUPER 230G|pis_aliquota, cofins_aliquota|||19|19|0|0||19059020|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
500497|2024-10-28 18:04:58.498525+00:00|7897395020170||0302100|5405|0.0|CERV PETRA PRE ESCURA LN 355ML|naturezareceita|||0|0|60|0|30.0|22030000|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
500499|2024-10-28 18:04:58.498525+00:00|7894904001958||1708701|5102|0.0|SUAN CONGELADA  BONASA|naturezareceita|||12|12|0|0|18.0|02032900|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
500501|2024-10-28 18:04:58.498525+00:00|7896212911714||1704904|5102|0.0|MAC SEMOLA CRISTAL PADRE NOSSO 500G|icms_aliquota, cbenef, naturezareceita|||7|7|20|0|16.0|19021900|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
500502|2024-10-28 18:04:58.498525+00:00|7891000072950||1702100|5102|0.0|IOG NATURAL TRAD 170G|naturezareceita|||12|12|0|0|6.0|04032000|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
500503|2024-10-28 18:04:58.498525+00:00|7896077039028||1703102|5102|0.0|BISC POLVILHO AZEDO 100G|pis_aliquota, cofins_aliquota|||19|19|0|0||19059090|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
500504|2024-10-28 18:04:58.498525+00:00|7894900180541||0301001|5405|0.0|SCHW CITRUS PT 1.5L|naturezareceita|||0|0|60|0|30.0|22021000|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
500506|2024-10-28 18:04:58.498525+00:00|7897580400077||1706200|5102|0.0|BISNAGUINHA 300G|pis_aliquota, cofins_aliquota|||19|19|0|0||19059090|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
500507|2024-10-28 18:04:58.498525+00:00|7898909066011||1704000|5102|0.0|EXTRATO TOMATE GOIALLI 340GR|pis_aliquota, cofins_aliquota|||19|19|0|0||20029000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
500508|2024-10-28 18:04:58.498525+00:00|7897534822108||1100700|5102|0.0|LAVA LOUCAS AZULIM CLEAR 500ML|pis_aliquota, cofins_aliquota|||19|19|0|0||34029039|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
500510|2024-10-28 18:04:58.498525+00:00|7622210564337|||5102|0.0|CHICLE TRIDENT CEREJA BLACK 8G|pis_aliquota, cofins_aliquota|||19|19|0|0||21069050|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
500511|2024-10-28 18:04:58.498525+00:00|7898234850019||1704411|5102|0.0|FARINHA TRIGO NITA 1 KG|description, icms_aliquota, cbenef, naturezareceita|||7|7|20|0|8.0|11010010|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
500512|2024-10-28 18:04:58.498525+00:00|7897089413110|||5102|0.0|FEIJAO BARAO PRETO T1 1KG|icms_aliquota, cbenef, naturezareceita|||7|7|20|0|4.0|07133399|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
500513|2024-10-28 18:04:58.498525+00:00|7892300000698|||5102|0.0|FARINHA MILHO CUSCUZ SINHA 500G|naturezareceita|||19|19|0|0|5.0|11041900|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
500514|2024-10-28 18:04:58.498525+00:00|7896490290587|||5102|0.0|FRISCO NOVO ABACAXI 25G|pis_aliquota, cofins_aliquota|||19|19|0|0||21069010|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
500516|2024-10-28 18:04:58.498525+00:00|7896007912131|||5102|0.0|FOSFORO BEIJA FLOR|icms_aliquota, cbenef, pis_aliquota, cofins_aliquota|||7|7|20|0||36050000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
500517|2024-10-28 18:04:58.498525+00:00|7622210571724|||5102|0.0|REFRESCO TANG 18GR MORANGO|pis_aliquota, cofins_aliquota|||19|19|0|0||21069010|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
500518|2024-10-28 18:04:58.498525+00:00|7894900031751||0301001|5405|0.0|FANTA LARANJA 1500ML|naturezareceita|||0|0|60|0|30.0|22021000|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
500519|2024-10-28 18:04:58.498525+00:00|7898040082895||1703200|5102|0.0|BATATAS PRE-FRITAS CONG BOUA 1.05KG|pis_aliquota, cofins_aliquota|||19|19|0|0||20052000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
500520|2024-10-28 18:04:58.498525+00:00|7896077039202||1706201|5102|0.0|SUSPIRO TRADICIONAL SUPER 100GR|pis_aliquota, cofins_aliquota|||19|19|0|0||19059090|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
500521|2024-10-28 18:04:58.498525+00:00|7896058257267||1705300|5102|0.0|BISC DANIX RECH MORANGO PAMP 130GR|pis_aliquota, cofins_aliquota|||19|19|0|0||19053100|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
500522|2024-10-28 18:04:58.498525+00:00|7891132082346|||5102|0.0|REFRESCO MID UVA 20G|pis_aliquota, cofins_aliquota|||19|19|0|0||21069010|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
500523|2024-10-28 18:04:58.498525+00:00|7896045506040||0302201|5405|0.0|HEINEKEN ZERO LN 330ML|naturezareceita|||0|0|60|0|30.0|22029100|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
500524|2024-10-28 18:04:58.498525+00:00|7896071018104||1703500|5102|0.0|SANDELLA TEMP EM PO CARNE 50G|pis_aliquota, cofins_aliquota|||19|19|0|0||21039021|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
500525|2024-10-28 18:04:58.498525+00:00|7896181711087|||5102|0.0|PE DE MOCA TRADICIONAL 25G|pis_aliquota, cofins_aliquota|||19|19|0|0||17039000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
500528|2024-10-28 18:04:58.498525+00:00|7896629640542||1702100|5102|0.0|IOGURTE INTEGRAL NATURAL CP 180G|naturezareceita|||12|12|0|0|6.0|04032000|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
500529|2024-10-28 18:04:58.498525+00:00|7891079000250||1704701|5102|0.0|MAC NISSIN LAM BACON 85G|icms_aliquota, cbenef, naturezareceita|||7|7|20|0|16.0|19023000|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
500530|2024-10-28 18:04:58.498525+00:00|7891132019731||1703500|5102|0.0|SAZON SALADA 60GR|pis_aliquota, cofins_aliquota|||19|19|0|0||21039021|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
500532|2024-10-28 18:04:58.498525+00:00|7894900700398||0301002|5405|0.0|COCA COLA S/A LATA 220ML|naturezareceita|||0|0|60|0|30.0|22021000|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
500533|2024-10-28 18:04:58.498525+00:00|7892840808174||0301500|5405|0.0|GATORADE MOR/MAR 500ML|naturezareceita|||0|0|60|0|30.0|22029900|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
500536|2024-10-28 18:04:58.498525+00:00|7891962015484||1706201|5102|0.0|BOLINHO BAUDUCCO 40G BRIGADEIRO|pis_aliquota, cofins_aliquota|||19|19|0|0||19059090|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
500537|2024-10-28 18:04:58.498525+00:00|7908324400120||2003400|5102|0.0|SABONETE ALBANY ANTIBAC BRANCO CUIDADO 85GR|icms_aliquota, cbenef, naturezareceita|||7|7|20|0|25.0|34011190|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
500538|2024-10-28 18:04:58.498525+00:00|78937581||0400100|5405|0.0|CIGARRO EGIPT MAO VERMELHO|naturezareceita|||0|0|60|0|12.0|24022000|0.0|5|0|0|2|2024-10-28 19:20:05.131248+00:00|
500539|2024-10-28 18:04:58.498525+00:00|7896036095041||1704000|5102|0.0|EXTRATO TOMATE ELEFANTE 130GR|pis_aliquota, cofins_aliquota|||19|19|0|0||20029000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
500540|2024-10-28 18:04:58.498525+00:00|7896773901155||1710100|5102|0.0|ACUCAR CRISTAL TIO ADAL 2 KG|icms_aliquota, cbenef, naturezareceita|||7|7|20|0|21.0|17019900|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
500541|2024-10-28 18:04:58.498525+00:00|7898341430081||1711200|5102|0.0|DV+CAJU 1L|pis_aliquota, cofins_aliquota|||19|19|0|0||22029900|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
500542|2024-10-28 18:04:58.498525+00:00|7891132082384|||5102|0.0|REFRESCO MID MORANGO 20G|pis_aliquota, cofins_aliquota|||19|19|0|0||21069010|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
500543|2024-10-28 18:04:58.498525+00:00|7896629630185||1702300|5102|0.0|REQUEIJAO CREMOSO LIGHT PT 200GR|naturezareceita|||19|19|0|0|7.0|04061090|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
500545|2024-10-28 18:04:58.498525+00:00|7622300862077|||5102|0.0|REFRESCO TANG TANGERINA 25G|pis_aliquota, cofins_aliquota|||19|19|0|0||21069010|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
500547|2024-10-28 18:04:58.498525+00:00|78943087||0400100|5405|0.0|CIG ROTHMANS LONGO DOUBLE CLICK 20UN|naturezareceita|||0|0|60|0|12.0|24022000|0.0|5|0|0|2|2024-10-28 19:20:05.131248+00:00|
500548|2024-10-28 18:04:58.498525+00:00|7897195981305||1701000|5102|0.0|GARRAFA DE SUCO 900ML NECTAR CAJU|pis_aliquota, cofins_aliquota|||19|19|0|0||20098990|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
500549|2024-10-28 18:04:58.498525+00:00|7622210571540|||5102|0.0|REFRESCO TANG 18GR LIMAO|pis_aliquota, cofins_aliquota|||19|19|0|0||21069010|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
500550|2024-10-28 18:04:58.498525+00:00|7897184000055||0301001|5405|0.0|REF MINEIRO GUARANA ZERO 2L|naturezareceita|||0|0|60|0|30.0|22021000|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
500551|2024-10-28 18:04:58.498525+00:00|7891079000311||1704701|5102|0.0|MAC NISSIN LAM CARNE C TOMATE 85G|icms_aliquota, cbenef, naturezareceita|||7|7|20|0|16.0|19023000|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
500553|2024-10-28 18:04:58.498525+00:00|7896110010731||2004300|5102|0.0|PAPEL HIG F DUP PERSONAL VIP 20MT L12P11|icms_aliquota, cbenef, naturezareceita|||7|7|20|0|27.0|48181000|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
500554|2024-10-28 18:04:58.498525+00:00|7896131501584||1702900|5102|0.0|BOLACHA NORTISTA BABY 250G|pis_aliquota, cofins_aliquota|||19|19|0|0||19019020|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
500555|2024-10-28 18:04:58.498525+00:00|7897330500095||2001200|5102|0.0|ACETONA CRUZEIRO 90ML|naturezareceita|||21|21|0|0|10.0|33043000|0.0|4|0|0|2|2024-10-28 19:20:05.131248+00:00|
500556|2024-10-28 18:04:58.498525+00:00|7891000462300||1700900|5102|0.0|BOMBOM NESTLE CB CHOKITO 32GRS|pis_aliquota, cofins_aliquota|||19|19|0|0||18069000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
500557|2024-10-28 18:04:58.498525+00:00|7891962037004||1705700|5102|0.0|BISC BAUDUCCO WAFER MORANGO 140G|pis_aliquota, cofins_aliquota|||19|19|0|0||19053200|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
500559|2024-10-28 18:04:58.498525+00:00|7896490290730|||5102|0.0|FRISCO NOVO UVA 25G|pis_aliquota, cofins_aliquota|||19|19|0|0||21069010|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
500561|2024-10-28 18:04:58.498525+00:00|7896808300106||1709600|5102|0.0|CAFE TIKERO MOIDO 500G|icms_aliquota, cbenef, naturezareceita|||7|7|20|0|20.0|09012100|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
500562|2024-10-28 18:04:58.498525+00:00|7896434920778|||5102|0.0|PA MISTURA LACTEA TP 395GR|pis_aliquota, cofins_aliquota|||19|19|0|0||19019090|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
500563|2024-10-28 18:04:58.498525+00:00|7891991015462||0302101|5405|0.0|STELLA ARTOIS LONG NECK 330ML|naturezareceita|||0|0|60|0|30.0|22030000|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
500564|2024-10-28 18:04:58.498525+00:00|7898303140089||0300500|5405|0.0|AGUA GOYA C/GAS 500ML|naturezareceita|||0|0|60|0|29.0|22011000|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
500565|2024-10-28 18:04:58.498525+00:00|7500435154437||2006400|5405|0.0|APARELHO PRESTOBARBA ULTRAGRIP CAB MOVEL|pis_aliquota, cofins_aliquota|||0|0|60|0||82121020|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
500566|2024-10-28 18:04:58.498525+00:00|7896036098974||1704100|5102|0.0|MOLHO TOMATE POMAROLA TRAD SACHET 320GR|pis_aliquota, cofins_aliquota|||19|19|0|0||21032010|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
500567|2024-10-28 18:04:58.498525+00:00|7896286610858||1705300|5102|0.0|CORY PALITO BRIGADEIRO FLOCOS 90GR|pis_aliquota, cofins_aliquota|||19|19|0|0||19053100|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
500571|2024-10-28 18:04:58.498525+00:00|7894900701609||0301001|5405|0.0|COCA COLA S/A 600ML|naturezareceita|||0|0|60|0|30.0|22021000|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
500572|2024-10-28 18:04:58.498525+00:00|7896005802397||1710900|5102|0.0|CAFE CAPPUCCINO 3CORAÇÕES CHOCOLATE SACHE 20G|pis_aliquota, cofins_aliquota|||19|19|0|0||21011200|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
500573|2024-10-28 18:04:58.498525+00:00|7891340303233||1705700|5102|0.0|BISCOITO ITAMARATY LOOK CHOCOLATE 55GRS|pis_aliquota, cofins_aliquota|||19|19|0|0||19053200|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
500574|2024-10-28 18:04:58.498525+00:00|7898158930132||0400200|5405|0.0|FUMO ALVORADA SUAVE 34GR|pis_aliquota, cofins_aliquota|||0|0|60|0||24031900|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
500575|2024-10-28 18:04:58.498525+00:00|7896286604154||1705300|5102|0.0|CORY PALITO CHOCOLATE 90GR|pis_aliquota, cofins_aliquota|||19|19|0|0||19053100|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
500577|2024-10-28 18:04:58.498525+00:00|7896434921058|||5102|0.0|PA BASE CULINARIA 200G|pis_aliquota, cofins_aliquota|||19|19|0|0||21069090|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
500578|2024-10-28 18:04:58.498525+00:00|7898302287815||1708400|5102|0.0|MOCOTO BOVINO CONGELADO|naturezareceita|||12|12|0|0|18.0|02061000|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
500579|2024-10-28 18:04:58.498525+00:00|7891515220648||1707907|5102|0.0|APRESUNTADO PERDIGAO|pis_aliquota, cofins_aliquota|||19|19|0|0||16024900|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
500580|2024-10-28 18:04:58.498525+00:00|7891132082360|||5102|0.0|REFRESCO MID MARACUJA 20GR|pis_aliquota, cofins_aliquota|||19|19|0|0||21069010|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
500581|2024-10-28 18:04:58.498525+00:00|7896004006482||1703101|5102|0.0|BAUDUCCO PRINGLES ORIGINAL 114G|pis_aliquota, cofins_aliquota|||19|19|0|0||19059090|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
500582|2024-10-28 18:04:58.498525+00:00|7891962036984||1705700|5102|0.0|BISC BAUDUCCO WAFER CHOCOLATE 140G|pis_aliquota, cofins_aliquota|||19|19|0|0||19053200|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
500583|2024-10-28 18:04:58.498525+00:00|7891000261026||1702100|5102|0.0|POLPA NINHO 540G|naturezareceita|||12|12|0|0|6.0|04032000|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
500584|2024-10-28 18:04:58.498525+00:00|7896216101265||1706200|5102|0.0|PAO DE ALHO MEZZANI S/REFRIG 310GR|pis_aliquota, cofins_aliquota|||19|19|0|0||19059090|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
500585|2024-10-28 18:04:58.498525+00:00|7891080400100||1702600|5102|0.0|MARGARINA DELICIA 250GR CREM 70% LIP|icms_aliquota, cbenef, naturezareceita|||7|7|20|0|24.0|15171000|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
500586|2024-10-28 18:04:58.498525+00:00|7894321711263||1700600|5102|0.0|ACHOCOLATADO TODDY 370G|pis_aliquota, cofins_aliquota|||19|19|0|0||18069000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
500587|2024-10-28 18:04:58.498525+00:00|7896629641075||1711500|5102|0.0|BEBIDA LACTEA MORANGO BANDEIJA 540GR|naturezareceita|||19|19|0|0|6.0|22029900|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
500589|2024-10-28 18:04:58.498525+00:00|7894904005550||1707800|5102|0.0|MORTADELA DEFUMADA S GOURMET|pis_aliquota, cofins_aliquota|||19|19|0|0||16010000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
500590|2024-10-28 18:04:58.498525+00:00|7896212911691||1704906|5102|0.0|MAC SEMOLA CRISTAL PENNE 500G|icms_aliquota, cbenef, naturezareceita|||7|7|20|0|16.0|19021100|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
500591|2024-10-28 18:04:58.498525+00:00|7896629641099||1711500|5102|0.0|BEBIDA LAC MORANGO E COCO BAND 540GR|naturezareceita|||19|19|0|0|6.0|22029900|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
500592|2024-10-28 18:04:58.498525+00:00|7891340365392||1705700|5102|0.0|BISCOITO ITAMARATY LOOK COOKIES&CREAM 55GRS|pis_aliquota, cofins_aliquota|||19|19|0|0||19053200|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
500594|2024-10-28 18:04:58.498525+00:00|7894904555659||1707600|5102|0.0|SALAME ITALIANO FAT S GOURME|pis_aliquota, cofins_aliquota|||19|19|0|0||16010000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
500595|2024-10-28 18:04:58.498525+00:00|7891000359822||1711500|5102|0.0|ACHOC NESCAU PRONTO 180ML TP|naturezareceita|||19|19|0|0|6.0|22029900|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
500596|2024-10-28 18:04:58.498525+00:00|7896005802373||1710900|5102|0.0|CAFE CAPPUCCINO 3CORAÇÕES CLASSIC SACHE 20G|pis_aliquota, cofins_aliquota|||19|19|0|0||21011200|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
500597|2024-10-28 18:04:58.498525+00:00|78900134||0400100|5405|0.0|MARLBORO GOLD BOX 20UND|naturezareceita|||0|0|60|0|12.0|24022000|0.0|5|0|0|2|2024-10-28 19:20:05.131248+00:00|
500598|2024-10-28 18:04:58.498525+00:00|7891700080439|||5102|0.0|CALDO ARISCO 114GR GALINHA|pis_aliquota, cofins_aliquota|||19|19|0|0||21041011|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
500599|2024-10-28 18:04:58.498525+00:00|041333001074|||5102|0.0|PILHA DURACELL ALC AAA PALITO SM 2UN|pis_aliquota, cofins_aliquota|||19|19|0|0||85061019|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
500601|2024-10-28 18:04:58.498525+00:00|7896077039240||1705300|5102|0.0|BOLACHA NORTISTA SUPER TRADICIONAL 250G|pis_aliquota, cofins_aliquota|||19|19|0|0||19053100|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
500602|2024-10-28 18:04:58.498525+00:00|7622210762962|||5102|0.0|REFRESCO TANG GOIABA 25G|pis_aliquota, cofins_aliquota|||19|19|0|0||21069010|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
